sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1021_acsami.0c01004__sample_32845,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.0c01004,,32845,Mg3.17Mn0.03Sb1.5Bi0.49Se0.01,unknown,n,n,,,,,1.539898,1.328787545743905,1.516693504985138,1.496086684880488,1.539898,1.3235629503121389,1.516693504985138,1.496086684880488,1.539898,1.328787545743905,1.516693504985138,1.496086684880488,27149.04,23949.12,25683.194322030387,19713.14958859286,0.9137931,0.9951724,0.000299649,0.0002795996,1.539898,1.3235629503121389,1.496086684880488,322.955,723.932,400.97700000000003,9,True,True,True,True,True,True,True,Bi;Mg;Mn;Sb;Se,False,Bi;Sb;Se,True,Sb;Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1649985719762901,0.2114680895197737,0.0464695175434835,0.1438697755800698,0.1696704803247299,0.0258007047446601,0.1452959538188135,0.1783878997756965,0.033091945956883,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.0c01004
10.1021_acsami.0c01004__sample_32844,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.0c01004,,32844,Mg3.18Mn0.02Sb1.5Bi0.49Se0.01,unknown,n,n,,,,,1.590537,1.2796995829792763,1.5568157927804482,1.5874121140645954,1.590537,1.2746679941322248,1.5568157927804482,1.5874121140645954,1.590537,1.2796995829792763,1.5568157927804482,1.5874121140645954,29127.51,25887.4,25683.194322030387,19713.14958859286,0.8986207,0.9613792999999999,0.0002918076,0.0002731331,1.590537,1.2746679941322248,1.5874121140645954,322.955,722.955,400.00000000000006,9,True,True,True,True,True,True,True,Bi;Mg;Mn;Sb;Se,False,Bi;Sb;Se,True,Sb;Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1913165123550221,0.2739064826863664,0.0825899703313443,0.1816039202721586,0.2177104928057837,0.036106572533625,0.1853330328988672,0.2193851194506754,0.0340520865518081,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.0c01004
10.1021_acsami.0c01004__sample_32843,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.0c01004,,32843,Mg3.19Mn0.01Sb1.5Bi0.49Se0.01,unknown,n,n,,,,,1.429412,1.2872473255517924,1.4999755497847551,1.5077492932231178,1.429412,1.282186060101065,1.4999755497847551,1.5077492932231178,1.429412,1.2872473255517924,1.4999755497847551,1.5077492932231178,28239.22,24676.0,25683.194322030387,19713.14958859286,0.957931,1.035172,0.0003018651,0.00027739409999999996,1.429412,1.282186060101065,1.5077492932231178,322.955,724.42,401.465,9,True,True,True,True,True,True,True,Bi;Mg;Mn;Sb;Se,False,Bi;Sb;Se,True,Sb;Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1914322126953841,0.2450260585150231,0.0535938458196389,0.1808447686383782,0.2034861936673635,0.0226414250289853,0.202353046058932,0.2070175324394179,0.0046644863804858,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.0c01004
10.1021_acsaem.1c02589__sample_46143,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46143,Pb0.785Sn0.20Sb0.015Te,unknown,n,n,,,,,1.092267,1.8982850438674177,1.64810882121953,1.114868202372148,1.092267,1.829877013722172,1.64810882121953,1.114868202372148,1.092267,1.8982850438674177,1.64810882121953,1.114868202372148,78670.54,62439.27500000001,85137.61426299649,56353.29127013979,1.028662,1.318367,0.0002307727,0.0001752187,1.092267,1.829877013722172,1.114868202372148,300.181,721.288,421.107,10,True,True,True,True,True,True,True,Pb;Sb;Sn;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2764946007926868,0.3105177730942159,0.0340231723015291,0.1917134439947526,0.2039485506320246,0.0122351066372719,0.2545445172215106,0.2281279391654658,-0.0264165780560447,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
10.1021_acsaem.1c02589__sample_46144,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46144,Pb0.735Sn0.25Sb0.015Te,unknown,n,n,,,,,1.035649,2.358574017656254,1.3153822908154047,1.091784866751251,1.035649,2.273578667236746,1.3153822908154047,1.091784866751251,1.035649,2.358574017656254,1.3153822908154047,1.091784866751251,48964.68,40386.505000000005,85137.61426299649,56424.910947248296,0.9619226,1.073598,0.0002551938,0.0002217254,1.035649,2.273578667236746,1.091784866751251,300.853,723.333,422.47999999999996,10,True,True,True,True,True,True,True,Pb;Sb;Sn;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.2693547089788848,0.6430599114671807,0.3737052024882958,0.2553367849265475,0.8371399930509036,0.581803208124356,0.2369132589489319,1.026748773026511,0.7898355140775791,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
10.1007_s11664-019-07745-y__sample_32579,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-019-07745-y,,32579,Ni/Bi0.5Sb1.5Te3,unknown,p,p,,,,,1.029422,1.789439259473042,1.053255968864892,1.0570290917531262,1.029422,1.49822916548671,1.053255968864892,1.0570290917531262,1.029422,1.789439259473042,1.053255968864892,1.0570290917531262,53826.85,32145.55,63889.22114611183,46771.88784195783,0.8333267,0.8847874,0.0002584972,0.0002472244,1.029422,1.49822916548671,1.0570290917531262,299.782,500.218,200.43600000000004,21,True,True,True,True,True,True,True,Bi;Ni;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.1320159410609876,0.5462098397562399,0.4141938986952523,0.1194486362364559,0.7136102494822415,0.5941616132457855,0.1251594018813528,0.7333073063090559,0.6081479044277032,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-019-07745-y
10.1021_acsaem.1c02589__sample_46142,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46142,Pb0.835Sn0.15Sb0.015Te,unknown,n,n,,,,,1.068676,1.1116249309606572,1.3321831480891786,1.097476793464458,1.068676,1.0715655773704098,1.3321831480891786,1.097476793464458,1.068676,1.1116249309606572,1.3321831480891786,1.097476793464458,117901.1,84920.37,85122.27477562483,56353.29127013979,1.052548,1.7002095000000002,0.000191216,0.0001309524,1.068676,1.0715655773704098,1.097476793464458,300.853,721.288,420.435,10,True,True,True,True,True,True,True,Pb;Sb;Sn;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.3195460824612939,0.367245597000302,0.047699514539008,0.1791051854230112,0.2685076105786612,0.0894024251556499,0.1991560928792239,0.2765578366193331,0.0774017437401091,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
10.1021_acsaem.1c02589__sample_46141,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46141,Pb0.885Sn0.10Sb0.015Te,unknown,n,n,,,,,1.170118,1.127923507314512,1.9446462419644777,1.1488196865158202,1.170118,1.0872768059462576,1.9446462419644777,1.1488196865158202,1.170118,1.127923507314512,1.9446462419644777,1.1488196865158202,194569.2,117542.75,85122.27477562483,56353.29127013979,1.171975,1.6684774999999998,0.0001899823,0.0001173972,1.170118,1.0872768059462576,1.1488196865158202,300.853,721.96,421.107,10,True,True,True,True,True,True,True,Pb;Sb;Sn;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.3592458186473994,0.6525009927982386,0.2932551741508391,0.2652673019641223,0.4394583959718122,0.1741910940076898,0.2557210353890732,0.413668177508842,0.1579471421197688,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
10.1021_acsaem.1c02589__sample_46140,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46140,Pb0.935Sn0.05Sb0.015Te,unknown,n,n,,,,,1.290433,1.0541369651612025,1.991445051728127,1.2759643663529012,1.290433,1.0161492912220706,1.991445051728127,1.2759643663529012,1.290433,1.0541369651612025,1.991445051728127,1.2759643663529012,192282.1,129322.3,85122.27477562483,56353.29127013979,1.31266,2.06034,0.0001942772,0.00014973805,1.290433,1.0161492912220706,1.2759643663529012,301.524,721.96,420.43600000000004,10,True,True,True,True,True,True,True,Pb;Sb;Sn;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.2979326962423135,0.7024497330537296,0.404517036811416,0.2176482537961333,0.4449128755962127,0.2272646218000793,0.2436819217965685,0.4147337669152535,0.171051845118685,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
10.1021_acsaem.1c02589__sample_46137,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46137,Pb0.985Sb0.015Te,unknown,n,n,,,,,1.122933,1.1809375089744512,2.6866820605492667,1.1665160945614423,1.122933,0.8777960611658646,2.6866820605492667,1.1665160945614423,1.122933,1.1809375089744512,2.6866820605492667,1.1665160945614423,298335.7,143724.5,62560.36232210843,39122.71579405223,1.243511,2.360814,0.0001963809,0.0001136197,1.122933,0.8777960611658646,1.1665160945614423,299.907,821.246,521.3389999999999,12,True,True,True,True,True,True,True,Pb;Sb;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.4845070088284293,0.954163702293162,0.4696566934647327,0.4250395709349973,0.5442347909638877,0.1191952200288903,0.2729360348087313,0.6727542394986888,0.3998182046899575,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
10.1021_acsaem.1c02589__sample_46136,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46136,Pb0.99Sb0.01Te,unknown,n,n,,,,,1.129555,1.904690235858565,1.7805634698572748,1.1102008626443567,1.129555,1.41576465653095,1.7805634698572748,1.1102008626443567,1.129555,1.904690235858565,1.7805634698572748,1.1102008626443567,108295.3,58192.86,62560.36232210843,39130.67392603488,1.072411,1.3830445,0.0002378159,0.0001720351,1.129555,1.41576465653095,1.1102008626443567,303.184,820.204,517.02,12,True,True,True,True,True,True,True,Pb;Sb;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.4055148115515674,0.4110761604440897,0.0055613488925223,0.2905113586245833,0.2837078714933911,-0.0068034871311922,0.2635539203999075,0.2520502082494138,-0.0115037121504936,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
10.1021_acs.chemmater.7b04023__sample_31998,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acs.chemmater.7b04023,,31998,Ge0.85Bi0.05Sb0.10Te,unknown,p,p,,,,,1.758491,1.3371227833618191,1.4503022938196657,1.7065864455985131,1.758491,1.2118011675983027,1.4503022938196657,1.7065864455985131,1.758491,1.3371227833618191,1.4503022938196657,1.7065864455985131,90206.2,73711.3,92186.89219056642,58460.19874095752,0.9099099,1.108108,0.0002325843,0.000201573,1.758491,1.2118011675983027,1.7065864455985131,294.953,771.924,476.971,11,True,True,True,True,True,True,True,Bi;Ge;Sb;Te,False,Bi;Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.244247055383828,0.2574072508098954,0.0131601954260673,0.2223482318720274,0.196325543114472,-0.0260226887575553,0.2175944408786185,0.2266265380109056,0.009032097132287,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acs.chemmater.7b04023
10.1021_acs.chemmater.7b04023__sample_31997,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acs.chemmater.7b04023,,31997,Ge0.88Bi0.02Sb0.10Te,unknown,p,p,,,,,1.373585,1.664937698353403,1.0466311695309527,1.206747150851662,1.373585,1.5088916829092265,1.0466311695309527,1.206747150851662,1.373585,1.664937698353403,1.0466311695309527,1.206747150851662,57216.5,44845.4,92290.76359081145,58461.34673209061,1.234234,1.27027,0.0002716854,0.0002578652,1.373585,1.5088916829092265,1.206747150851662,294.953,769.401,474.448,11,True,True,True,True,True,True,True,Bi;Ge;Sb;Te,False,Bi;Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.3472946278608971,0.5797460749618294,0.2324514471009323,0.3340513962391568,0.7542730702351019,0.4202216739959451,0.3678832520909403,1.1759722619125628,0.8080890098216225,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acs.chemmater.7b04023
10.1021_acs.chemmater.7b04023__sample_31993,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acs.chemmater.7b04023,,31993,Ge0.90Sb0.10Te,unknown,p,p,,,,,1.78566,1.237581314218317,1.7717421755270673,1.7167421416667572,1.78566,0.9595849605420694,1.7717421755270673,1.7167421416667572,1.78566,1.237581314218317,1.7717421755270673,1.7167421416667572,152062.0,85051.55,79494.1234075557,46555.96468106318,1.900901,2.045045,0.000246742,0.0001773035,1.78566,0.9595849605420694,1.7167421416667572,298.738,774.448,475.71,10,True,True,True,True,True,True,True,Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.0705524052751874,0.3656750664211391,0.2951226611459517,0.0334030500932988,0.3024429370560794,0.2690398869627805,0.0077942186490892,0.3069333948129448,0.2991391761638555,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acs.chemmater.7b04023
10.1007_s11664-019-07745-y__sample_32581,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-019-07745-y,,32581,Ni/Bi0.5Sb1.5Te3,unknown,p,p,,,,,1.075657,1.8029297399150088,1.075610054160922,1.1093250082167434,1.075657,1.5095242296514109,1.075610054160922,1.1093250082167434,1.075657,1.8029297399150088,1.075610054160922,1.1093250082167434,54691.78,32617.93,63889.22114611183,46771.88784195783,0.8338484,0.8834639,0.0002602015,0.0002502075,1.075657,1.5095242296514109,1.1093250082167434,300.008,499.09,199.082,21,True,True,True,True,True,True,True,Bi;Ni;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.1324070359685656,0.5332257311672866,0.4008186951987209,0.1204945381918755,0.6907465001840111,0.5702519619921356,0.135807275979387,0.7520402128552752,0.6162329368758882,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-019-07745-y
